Student_ID,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Assignment_Submission_Rate
STU165919,Female,29,Master,Self-Employed,Nagpur,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,69.0,49.6,2,1.4,3,6,8.5,7,3,4,66.3,83.1,63.5,6,2024-08-12,Debit Card,1,1,3793.0,55.0,5,0,3.7,1,70.0
STU165920,Female,24,Diploma,Employed,Surat,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,9,24.0,94.4,2,4.6,27,5,8.7,7,3,3,52.3,69.5,78.5,2,,UPI,1,0,5578.0,86.0,0,0,3.7,0,70.0
STU165921,Female,27,Bachelor,Employed,Mumbai,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,39.0,46.8,5,0.5,1,5,10.0,7,3,5,99.1,87.4,62.7,5,2025-01-02,Debit Card,1,0,4587.0,68.0,3,2,2.1,0,70.0
STU165922,Male,17,Bachelor,Student,Surat,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,43.0,68.3,3,5.6,0,6,5.8,6,4,3,82.0,55.5,62.7,4,2024-06-06,UPI,1,0,3815.0,100.0,5,1,3.9,1,60.0
STU165923,Male,34,Diploma,Student,Ahmedabad,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,6,37.0,74.3,1,1.1,6,1,5.2,5,5,7,79.3,54.5,58.7,1,,UPI,1,1,3356.0,75.0,2,1,5.0,1,50.0
STU165924,Female,25,Master,Student,Indore,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,5,29.0,50.0,3,1.6,8,9,5.2,5,5,3,67.5,75.7,51.3,1,2025-11-07,UPI,1,0,3842.0,93.0,1,4,5.0,0,50.0
STU165925,Other,27,Bachelor,Employed,Kolkata,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,20.0,30.4,3,8.3,9,4,6.7,5,5,1,69.8,76.6,44.5,2,2025-05-08,Free,0,0,0.0,46.0,2,1,3.9,1,50.0
STU165926,Male,21,Master,Self-Employed,Vadodara,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,26.0,75.8,1,0.5,24,2,7.3,3,7,4,86.5,35.8,46.3,3,2024-10-01,Scholarship,0,0,901.0,57.0,1,1,2.9,0,30.0
STU165927,Male,26,HighSchool,Student,Indore,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,30.0,52.4,3,8.2,4,4,7.8,6,4,3,64.7,72.3,57.9,4,2025-09-01,Free,0,0,0.0,66.0,4,0,4.5,1,60.0
STU165928,Female,20,Bachelor,Student,Surat,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,4,39.0,77.9,3,6.0,7,8,6.4,6,4,5,73.6,89.0,67.7,5,,UPI,1,0,4378.0,84.0,3,1,4.7,1,60.0
STU165929,Female,30,Master,Student,Nagpur,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,48.0,27.0,3,0.5,2,6,3.0,3,7,5,72.6,87.3,31.8,5,,NetBanking,1,0,7109.0,71.0,3,0,5.0,0,30.0
STU165930,Female,21,HighSchool,Employed,Bengaluru,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,22.0,95.9,1,2.2,1,4,6.4,4,6,1,57.5,63.8,60.7,2,2024-06-02,UPI,1,1,5454.0,9.0,3,2,4.9,1,40.0
STU165931,Male,30,Master,Student,Hyderabad,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,25.0,83.6,3,1.0,1,8,4.8,6,4,4,56.6,71.6,68.8,3,,Free,0,0,0.0,56.0,0,1,4.6,0,60.0
STU165932,Female,31,Diploma,Student,Jaipur,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,6,35.0,75.1,5,4.4,4,6,2.6,6,4,5,77.9,62.8,65.4,3,,Free,0,1,0.0,72.0,4,0,3.5,1,60.0
STU165933,Male,27,Bachelor,Employed,Ahmedabad,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,5,49.0,60.1,1,0.5,4,3,3.8,4,6,4,64.3,49.7,47.5,4,,Debit Card,1,0,3206.0,98.0,5,2,4.8,1,40.0
STU165934,Female,26,Diploma,Employed,Nagpur,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,45.0,22.1,0,4.7,5,6,5.9,3,7,2,89.7,80.6,29.8,1,2025-06-02,UPI,1,0,6980.0,96.0,1,1,3.4,0,30.0
STU165935,Male,17,Master,Unemployed,Bengaluru,Tablet,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,37.0,84.9,3,8.3,4,5,9.4,7,3,5,80.9,54.2,74.4,5,,Free,0,0,0.0,31.0,1,2,4.4,1,70.0
STU165936,Male,32,Master,Student,Bengaluru,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,33.0,41.9,1,0.5,13,3,10.0,7,3,2,72.9,60.4,59.7,3,,UPI,1,0,4208.0,65.0,0,1,3.6,0,70.0
STU165937,Female,22,Bachelor,Student,Jaipur,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,2,57.0,74.3,4,0.5,9,5,6.6,8,2,4,67.6,52.0,76.6,3,,Scholarship,0,0,735.0,62.0,6,0,4.6,0,80.0
STU165938,Male,24,Bachelor,Student,Hyderabad,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,6,52.0,30.3,1,1.5,12,3,7.7,5,5,4,74.4,76.7,44.5,5,2025-11-04,UPI,1,0,3367.0,77.0,4,0,4.4,0,50.0
STU165939,Female,23,Diploma,Student,Vadodara,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,5,38.0,73.6,1,2.9,5,6,5.7,4,6,3,70.9,47.6,52.1,2,,Debit Card,1,0,4398.0,100.0,2,0,3.2,1,40.0
STU165940,Other,27,Bachelor,Unemployed,Jaipur,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,2,26.0,71.0,0,0.7,3,6,5.6,2,8,3,53.9,70.3,40.4,5,,Free,0,0,0.0,81.0,1,1,5.0,0,20.0
STU165941,Female,29,Bachelor,Student,Bengaluru,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,47.0,63.3,1,11.5,2,3,5.1,4,6,0,80.3,71.1,49.7,3,,Free,0,0,0.0,74.0,3,3,3.8,1,40.0
STU165942,Female,26,HighSchool,Employed,Lucknow,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,36.0,70.5,5,11.1,0,11,5.2,7,3,3,82.9,82.3,70.8,2,2025-11-05,UPI,1,0,4570.0,98.0,2,1,4.9,1,70.0
STU165943,Male,28,Master,Employed,Hyderabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,32.0,10.6,0,1.1,11,6,7.9,5,5,1,76.7,41.7,35.8,1,,UPI,1,0,6912.0,53.0,2,2,3.5,0,50.0
STU165944,Female,26,Bachelor,Student,Pune,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,28.0,73.8,0,0.5,12,5,4.2,5,5,4,46.3,49.0,58.3,2,,UPI,1,0,4169.0,94.0,0,1,2.9,0,50.0
STU165945,Female,17,Bachelor,Employed,Indore,Mobile,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,39.0,44.0,5,11.0,9,0,4.6,7,3,2,79.7,70.3,60.9,4,,Credit Card,1,1,6011.0,100.0,3,2,3.5,0,70.0
STU165946,Female,25,Diploma,Employed,Jaipur,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,4,36.0,69.3,3,0.5,4,5,7.6,5,4,2,74.9,47.4,56.6,1,,Debit Card,1,0,2997.0,80.0,2,0,4.8,1,55.56
STU165947,Female,29,Bachelor,Student,Indore,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,24.0,62.4,3,8.1,7,5,5.3,4,6,4,85.8,36.7,47.7,1,,Free,0,0,0.0,100.0,4,0,4.3,1,40.0
STU165948,Female,26,HighSchool,Student,Delhi,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,35.0,67.0,1,4.9,12,4,3.6,4,6,2,77.6,74.5,51.2,1,,Debit Card,1,1,3898.0,71.0,3,3,4.1,1,40.0
STU165949,Male,22,Bachelor,Employed,Lucknow,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,4,48.0,27.7,3,8.4,0,5,5.3,7,3,3,67.0,55.8,54.5,3,2025-05-06,Credit Card,1,0,3907.0,50.0,2,0,5.0,0,70.0
STU165950,Female,17,Bachelor,Employed,Bhopal,Tablet,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,16.0,88.0,2,0.5,6,7,8.4,4,6,5,68.6,70.8,58.4,4,,UPI,1,0,4680.0,70.0,2,0,4.6,1,40.0
STU165951,Male,26,Master,Student,Chennai,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,28.0,97.7,2,0.5,3,5,4.5,5,5,3,77.4,63.4,67.4,2,2024-06-11,Credit Card,1,0,3661.0,38.0,2,0,2.8,1,50.0
STU165952,Female,22,Master,Employed,Chennai,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,41.0,34.9,0,5.8,4,6,1.1,6,4,8,54.1,35.4,50.0,3,,UPI,1,1,2764.0,62.0,4,1,4.1,0,60.0
STU165953,Male,26,Diploma,Employed,Bengaluru,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,42.0,73.5,4,8.6,0,5,10.0,3,7,8,82.0,74.9,47.5,5,2025-12-07,UPI,1,0,3468.0,60.0,3,0,4.9,0,30.0
STU165954,Male,30,Bachelor,Unemployed,Indore,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,6,27.0,53.9,2,0.5,13,7,8.8,4,6,2,87.6,87.6,47.3,3,,UPI,1,0,3153.0,86.0,3,2,4.3,0,40.0
STU165955,Female,22,Bachelor,Employed,Bhopal,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,38.0,70.1,1,0.5,17,6,7.3,5,5,2,67.3,50.3,57.1,2,,Credit Card,1,0,6244.0,100.0,0,0,3.3,1,50.0
STU165956,Male,36,Bachelor,Student,Vadodara,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,29.0,76.5,2,5.8,3,4,6.1,6,4,4,92.0,99.1,67.7,0,2023-11-12,UPI,1,0,6451.0,57.0,1,1,5.0,0,60.0
STU165957,Female,33,Bachelor,Student,Lucknow,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,38.0,65.7,3,4.7,6,8,10.0,9,1,1,89.8,76.5,80.8,6,2025-12-09,Free,0,0,0.0,55.0,5,1,5.0,0,90.0
STU165958,Female,25,Bachelor,Student,Surat,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,38.0,78.0,3,11.0,10,7,10.0,7,3,4,73.2,100.0,74.3,0,2025-01-04,UPI,1,0,3383.0,52.0,2,1,4.7,1,70.0
STU165959,Male,29,Bachelor,Student,Lucknow,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,29.0,63.8,2,13.0,3,6,9.6,6,4,5,100.0,85.3,62.6,4,,Debit Card,1,0,3787.0,46.0,5,0,5.0,0,60.0
STU165960,Male,21,HighSchool,Employed,Chennai,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,20.0,68.6,1,0.5,19,9,5.6,6,4,3,74.5,51.8,62.6,1,,Credit Card,1,0,4371.0,48.0,2,0,5.0,1,60.0
STU165961,Female,17,Master,Employed,Bengaluru,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,11,46.0,62.0,3,9.9,1,8,4.8,7,3,9,97.2,76.8,67.5,5,,UPI,1,0,5622.0,100.0,3,1,5.0,0,70.0
STU165962,Male,22,Bachelor,Employed,Lucknow,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,25.0,37.4,1,0.5,5,8,3.2,4,6,1,65.4,54.6,39.8,2,,Free,0,1,0.0,59.0,2,1,3.9,0,40.0
STU165963,Male,32,HighSchool,Employed,Kolkata,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,2,28.0,81.3,1,5.2,9,5,6.3,4,6,6,50.8,51.3,55.0,1,,Debit Card,1,0,3933.0,57.0,4,1,5.0,0,40.0
STU165964,Male,28,Diploma,Employed,Hyderabad,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,37.0,81.0,2,0.5,15,4,7.6,3,7,2,66.5,63.7,49.5,5,2024-04-01,Debit Card,1,0,5880.0,65.0,1,0,3.7,1,30.0
STU165965,Female,20,Bachelor,Self-Employed,Nagpur,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,2,21.0,55.4,1,1.4,0,2,6.8,3,7,2,63.0,51.3,40.0,3,,UPI,1,0,4393.0,67.0,1,1,2.9,1,30.0
STU165966,Female,17,Bachelor,Student,Lucknow,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,37.0,47.3,3,5.8,7,3,7.4,6,4,3,60.2,76.6,56.4,0,2024-10-09,Free,0,0,0.0,83.0,3,0,4.7,1,60.0
STU165967,Male,23,Bachelor,Student,Ahmedabad,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,40.0,87.7,1,4.6,1,6,9.3,6,4,7,78.6,51.6,69.3,3,,Credit Card,1,0,4627.0,80.0,2,2,3.6,1,60.0
STU165968,Male,32,Bachelor,Employed,Lucknow,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,29.0,61.7,2,10.4,10,3,5.1,3,7,3,65.9,65.4,42.9,3,,Credit Card,1,0,4783.0,44.0,3,1,5.0,1,30.0
STU165969,Male,26,Bachelor,Employed,Pune,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,5.0,43.2,4,1.9,0,5,7.1,3,7,6,85.2,74.0,36.8,2,2025-02-02,UPI,1,0,5273.0,72.0,2,2,5.0,1,30.0
STU165970,Male,30,Master,Employed,Delhi,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,22.0,68.5,3,0.5,10,7,6.3,5,5,5,72.2,71.3,57.5,1,,UPI,1,0,4670.0,70.0,3,1,5.0,0,50.0
STU165971,Female,21,Master,Employed,Bhopal,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,32.0,95.8,4,5.2,5,7,5.1,5,5,3,72.2,97.7,68.4,2,,UPI,1,0,6038.0,98.0,2,1,3.4,1,50.0
STU165972,Male,22,Bachelor,Employed,Vadodara,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,35.0,28.0,1,9.0,2,5,6.1,5,5,4,84.8,82.2,43.9,1,,UPI,1,1,4428.0,68.0,2,0,4.6,1,50.0
STU165973,Female,18,Bachelor,Employed,Kolkata,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,35.0,19.3,4,7.8,13,6,3.6,5,5,2,76.0,77.7,40.6,2,,UPI,1,0,3079.0,83.0,1,3,4.9,1,50.0
STU165974,Female,29,Master,Student,Mumbai,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,52.0,41.8,1,4.9,0,8,6.4,9,1,2,84.0,91.9,73.2,5,,Credit Card,1,0,4640.0,44.0,5,1,4.4,1,90.0
STU165975,Male,19,Bachelor,Self-Employed,Jaipur,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,43.0,70.1,6,5.3,0,5,8.6,5,5,4,62.3,89.4,59.0,3,2024-11-07,UPI,1,0,4848.0,53.0,0,1,4.3,1,50.0
STU165976,Male,17,Bachelor,Employed,Ahmedabad,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,6,35.0,94.7,0,6.3,35,11,6.3,3,7,6,53.7,82.0,55.3,1,,NetBanking,1,0,4136.0,72.0,4,1,5.0,1,30.0
STU165977,Male,34,Bachelor,Student,Pune,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,25.0,85.4,2,11.4,2,1,9.1,4,6,3,72.3,73.2,57.6,2,,Scholarship,0,1,2103.0,92.0,1,0,4.5,0,40.0
STU165978,Male,30,Bachelor,Employed,Mumbai,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,30.0,72.1,1,3.1,5,6,5.6,5,5,0,72.0,79.4,59.2,1,2025-02-10,Scholarship,0,0,1298.0,36.0,3,3,3.8,1,50.0
STU165979,Male,34,Bachelor,Employed,Jaipur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,14.0,64.6,3,0.5,1,4,6.5,6,4,3,80.4,67.7,62.0,0,,Debit Card,1,0,5304.0,58.0,1,0,3.4,1,60.0
STU165980,Female,22,Master,Student,Hyderabad,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,4,38.0,85.3,4,0.5,7,10,7.9,8,2,6,84.3,99.6,82.8,3,,Credit Card,1,0,4424.0,78.0,2,0,5.0,1,80.0
STU165981,Female,20,Bachelor,Employed,Nagpur,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,38.0,79.9,1,5.5,9,4,5.4,3,7,1,53.9,54.6,48.7,4,,Debit Card,1,0,4513.0,64.0,3,1,4.7,1,30.0
STU165982,Female,17,Master,Student,Pune,Tablet,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,19.0,46.7,2,0.5,2,3,6.7,4,6,2,69.4,58.9,43.3,0,,Credit Card,1,0,4639.0,64.0,4,0,4.6,0,40.0
STU165983,Female,30,Bachelor,Student,Surat,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,51.0,61.6,3,8.0,1,5,10.0,8,2,4,64.6,72.1,73.2,6,2024-09-08,Scholarship,0,1,2878.0,100.0,5,1,4.6,0,80.0
STU165984,Male,29,Bachelor,Employed,Pune,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,9,46.0,79.0,3,21.5,2,4,7.8,8,2,1,68.9,75.9,79.4,1,,Debit Card,1,0,4551.0,48.0,4,0,4.4,1,80.0
STU165985,Male,30,HighSchool,Employed,Hyderabad,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,35.0,84.8,2,4.8,6,6,10.0,3,7,3,65.4,58.1,50.6,3,2025-08-02,Free,0,0,0.0,95.0,3,1,3.3,0,30.0
STU165986,Male,21,Bachelor,Student,Hyderabad,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,53.0,41.1,1,1.2,13,6,4.5,4,6,4,55.3,46.8,40.7,2,,Debit Card,1,0,6962.0,72.0,1,2,4.4,0,40.0
STU165987,Female,33,Master,Employed,Bhopal,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,11.0,14.0,2,13.5,13,5,8.3,3,7,4,81.9,80.1,26.9,4,,Credit Card,1,0,4618.0,86.0,5,0,3.0,0,30.0
STU165988,Female,30,Bachelor,Employed,Nagpur,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,24.0,27.0,2,0.5,10,2,7.9,3,7,4,57.1,47.5,29.8,3,2023-02-11,UPI,1,1,2879.0,56.0,5,0,3.6,0,30.0
STU165989,Female,39,Master,Student,Ahmedabad,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,50.0,63.8,1,0.5,7,10,6.8,3,7,8,76.0,55.3,43.1,0,,Debit Card,1,0,6306.0,82.0,3,0,3.5,1,30.0
STU165990,Female,27,Master,Student,Nagpur,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,50.0,54.5,2,0.5,0,7,9.8,6,4,4,80.2,65.6,58.3,4,,UPI,1,0,3517.0,67.0,0,0,4.0,1,60.0
STU165991,Female,22,Bachelor,Employed,Bhopal,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,17.0,35.0,1,0.5,1,6,8.0,5,5,6,44.6,50.5,44.8,1,2025-12-04,Free,0,1,0.0,63.0,0,0,5.0,0,50.0
STU165992,Male,34,Diploma,Employed,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,33.0,82.5,2,0.5,3,3,3.2,3,7,7,77.1,45.1,49.1,2,,Free,0,0,0.0,51.0,4,0,4.1,1,30.0
STU165993,Male,22,Diploma,Employed,Bengaluru,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,4,29.0,97.2,1,2.4,22,5,5.4,2,8,2,71.3,43.5,48.2,2,,Scholarship,0,0,2030.0,40.0,1,1,4.1,1,20.0
STU165994,Female,31,Master,Employed,Nagpur,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,9,39.0,82.8,3,10.2,14,5,9.3,5,5,2,100.0,93.8,63.7,1,,NetBanking,1,0,4600.0,91.0,3,0,4.6,0,50.0
STU165995,Male,22,Master,Employed,Indore,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,39.0,98.0,5,0.5,5,5,4.3,5,5,5,74.1,80.0,68.3,2,2025-02-03,UPI,1,0,3872.0,56.0,1,0,4.4,1,50.0
STU165996,Female,29,Bachelor,Student,Bhopal,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,38.0,65.1,3,4.1,8,9,5.5,2,8,4,74.2,79.4,38.8,2,,Debit Card,1,1,5851.0,81.0,3,1,5.0,0,20.0
STU165997,Male,25,Bachelor,Employed,Indore,Laptop,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,19.0,43.3,2,0.5,12,5,2.9,2,8,4,47.4,82.2,31.3,1,2025-08-08,Free,0,0,0.0,37.0,3,1,5.0,0,20.0
STU165998,Female,26,Bachelor,Employed,Vadodara,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,5,31.0,91.2,1,5.0,15,2,8.2,7,3,6,74.9,78.7,77.9,1,,Debit Card,1,0,4518.0,58.0,4,2,4.6,1,70.0
STU165999,Male,31,Bachelor,Student,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,42.0,64.1,3,0.5,7,4,7.7,7,3,3,79.9,55.5,67.2,0,,Scholarship,0,0,1690.0,100.0,2,1,5.0,0,70.0
STU166000,Male,17,Bachelor,Student,Bengaluru,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,42.0,57.5,4,17.1,7,11,8.8,5,5,9,91.7,81.8,54.2,4,2024-12-06,Scholarship,0,0,518.0,100.0,2,1,3.8,1,50.0
STU166001,Female,26,PhD,Student,Vadodara,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,40.0,57.3,1,0.5,6,5,4.8,4,6,3,90.8,72.1,47.7,8,,UPI,1,1,3271.0,39.0,4,0,4.9,0,40.0
STU166002,Male,31,Diploma,Student,Kolkata,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,59.0,60.7,3,0.5,0,5,8.4,5,4,2,97.9,57.4,54.1,2,,Debit Card,1,0,4662.0,65.0,4,2,3.8,1,55.56
STU166003,Female,21,HighSchool,Self-Employed,Hyderabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,25.0,30.0,4,0.5,6,4,8.4,4,6,6,77.0,66.1,37.8,1,,Free,0,0,0.0,62.0,1,0,3.7,0,40.0
STU166004,Female,22,Master,Employed,Pune,Tablet,Medium,C108,Excel for Business,Business,Beginner,25,4.1,3,24.0,55.2,2,0.5,1,5,5.4,6,4,3,100.0,78.6,59.3,4,2024-03-04,Free,0,0,0.0,52.0,2,2,4.4,1,60.0
STU166005,Male,21,HighSchool,Student,Indore,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,34.0,84.4,1,10.7,5,5,5.8,4,6,6,69.0,80.6,57.6,4,,Debit Card,1,1,4661.0,83.0,3,1,4.6,1,40.0
STU166006,Female,31,Master,Student,Indore,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,31.0,76.6,3,0.5,1,2,10.0,5,5,6,66.4,71.8,60.4,3,2025-01-06,Debit Card,1,0,4177.0,50.0,1,0,4.5,1,50.0
STU166007,Male,34,Bachelor,Student,Chennai,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,9,51.0,80.9,7,7.8,5,3,7.1,4,6,0,61.7,58.2,55.2,1,,Credit Card,1,0,4368.0,72.0,2,0,4.1,1,40.0
STU166008,Female,29,Bachelor,Employed,Vadodara,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,30.0,85.1,2,11.2,6,6,2.5,7,3,1,78.3,68.3,75.2,3,,Free,0,0,0.0,48.0,2,1,5.0,0,70.0
STU166009,Male,23,Master,Employed,Mumbai,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,31.0,87.4,1,9.1,0,5,4.8,3,7,10,71.7,57.7,51.5,3,,NetBanking,1,0,5483.0,75.0,1,1,4.4,1,30.0
STU166010,Male,26,Bachelor,Employed,Chennai,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,8,35.0,77.9,5,0.5,1,5,7.2,6,4,4,78.3,76.3,67.1,2,,Free,0,0,0.0,64.0,1,3,5.0,1,60.0
STU166011,Female,18,Bachelor,Employed,Bhopal,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,2,24.0,94.2,1,9.1,36,6,5.9,3,7,1,68.7,42.8,53.1,1,,Credit Card,1,0,4153.0,64.0,2,1,5.0,0,30.0
STU166012,Male,19,HighSchool,Employed,Jaipur,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,3,21.0,46.6,4,1.8,44,5,6.5,4,6,3,78.3,79.2,44.3,0,,Debit Card,1,1,2797.0,58.0,1,0,4.3,1,40.0
STU166013,Female,17,Master,Employed,Jaipur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,35.0,84.8,2,0.5,0,2,4.5,3,7,4,83.1,71.2,51.2,2,2024-04-06,Free,0,1,0.0,49.0,2,0,4.4,1,30.0
STU166014,Female,27,Bachelor,Student,Lucknow,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,41.0,51.3,4,3.0,16,11,9.1,5,5,4,69.4,76.2,51.8,3,2025-05-01,UPI,1,0,3926.0,100.0,5,1,3.1,0,50.0
STU166015,Female,24,Bachelor,Student,Ahmedabad,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,40.0,21.5,2,4.9,21,4,7.7,6,4,6,86.6,56.3,46.3,3,,UPI,1,0,3675.0,59.0,2,0,4.5,0,60.0
STU166016,Male,32,Bachelor,Employed,Mumbai,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,31.0,74.3,2,11.2,5,5,5.0,4,6,4,82.2,82.2,54.1,0,,Free,0,0,0.0,59.0,0,0,5.0,1,40.0
